Gear,mycellid,Lat,Lon,avg_eff_gear_yr,eff_smth
Gillnets,-30.25_58.75,-30.25,58.75,146.126571022582,146.126571022582
Gillnets,-30.25_59.25,-30.25,59.25,78.3333419742666,78.3333419742666
Gillnets,-30.25_59.75,-30.25,59.75,58.4657957573325,58.4657957573325
Gillnets,-30.25_60.25,-30.25,60.25,85.2948727088827,85.2948727088827
Gillnets,-30.25_60.75,-30.25,60.75,60.8796122977021,60.8796122977021
Gillnets,-30.25_61.25,-30.25,61.25,51.5215097176285,51.5215097176285
Gillnets,-30.25_61.75,-30.25,61.75,60.6339383666071,60.6339383666071
Gillnets,-30.25_62.25,-30.25,62.25,54.5838493022527,54.5838493022527
Gillnets,-30.25_62.75,-30.25,62.75,59.4047603440132,59.4047603440132
Gillnets,-30.25_63.25,-30.25,63.25,87.8239300051844,87.8239300051844
Gillnets,-30.25_63.75,-30.25,63.75,67.733223631743,67.733223631743
Gillnets,-30.25_64.25,-30.25,64.25,71.7969721724473,71.7969721724473
Gillnets,-30.25_64.75,-30.25,64.75,108.45399304099,108.45399304099
Gillnets,-30.25_65.25,-30.25,65.25,61.114012511786,61.114012511786
Gillnets,-30.25_65.75,-30.25,65.75,49.9645461530708,49.9645461530708
Gillnets,-30.25_66.25,-30.25,66.25,68.6794593132789,68.6794593132789
Gillnets,-30.25_66.75,-30.25,66.75,69.8877031104015,69.8877031104015
Gillnets,-30.25_67.25,-30.25,67.25,55.8787100457485,55.8787100457485
Gillnets,-30.25_67.75,-30.25,67.75,48.660757259997,48.660757259997
Gillnets,-30.25_68.25,-30.25,68.25,76.2597720825957,76.2597720825957
Gillnets,-30.25_68.75,-30.25,68.75,73.2588526497116,73.2588526497116
Gillnets,-30.25_69.25,-30.25,69.25,74.7021070676373,74.7021070676373
Gillnets,-30.25_69.75,-30.25,69.75,56.0582840851127,56.0582840851127
Gillnets,-30.25_70.25,-30.25,70.25,48.7704427651979,48.7704427651979
Gillnets,-30.25_70.75,-30.25,70.75,60.8014148035513,60.8014148035513
Gillnets,-30.25_71.25,-30.25,71.25,78.0826639347219,78.0826639347219
Gillnets,-30.25_71.75,-30.25,71.75,63.214321098582,63.214321098582
Gillnets,-30.25_72.25,-30.25,72.25,56.5951067181533,56.5951067181533
Gillnets,-30.25_72.75,-30.25,72.75,44.0834388137831,44.0834388137831
Gillnets,-30.25_73.25,-30.25,73.25,54.075882485229,54.075882485229
Gillnets,-30.25_73.75,-30.25,73.75,94.1421754857505,94.1421754857505
Gillnets,-30.25_74.25,-30.25,74.25,73.5424580432102,73.5424580432102
Gillnets,-30.25_74.75,-30.25,74.75,52.6276420785272,52.6276420785272
Gillnets,-30.25_75.25,-30.25,75.25,76.2691760759559,76.2691760759559
Gillnets,-30.25_75.75,-30.25,75.75,71.6837620816177,71.6837620816177
Gillnets,-30.25_76.25,-30.25,76.25,93.5875622632136,93.5875622632136
Gillnets,-30.25_76.75,-30.25,76.75,98.4429727754354,98.4429727754354
Gillnets,-30.25_77.25,-30.25,77.25,66.6603266240874,66.6603266240874
Gillnets,-30.25_77.75,-30.25,77.75,50.2474512439327,50.2474512439327
Gillnets,-30.25_78.25,-30.25,78.25,40.0293414411854,40.0293414411854
Gillnets,-30.25_78.75,-30.25,78.75,58.2865253788667,58.2865253788667
Gillnets,-30.25_79.25,-30.25,79.25,70.5348846605922,70.5348846605922
Gillnets,-30.25_79.75,-30.25,79.75,63.7544567023327,63.7544567023327
Gillnets,-30.25_80.25,-30.25,80.25,69.9248176149314,69.9248176149314
Gillnets,-30.25_80.75,-30.25,80.75,76.2178528148585,76.2178528148585
Gillnets,-30.25_81.25,-30.25,81.25,80.7027605141592,80.7027605141592
Gillnets,-30.25_81.75,-30.25,81.75,144.516444977561,144.516444977561
Gillnets,-30.25_82.25,-30.25,82.25,144.027656801804,144.027656801804
Gillnets,-30.25_82.75,-30.25,82.75,73.2405749098555,73.2405749098555
Gillnets,-30.25_83.25,-30.25,83.25,47.3671147201465,47.3671147201465
Gillnets,-30.25_83.75,-30.25,83.75,55.7975118561604,55.7975118561604
Gillnets,-30.25_84.25,-30.25,84.25,88.3673022602623,88.3673022602623
Gillnets,-30.25_84.75,-30.25,84.75,99.371878722451,99.371878722451
Gillnets,-30.25_85.25,-30.25,85.25,158.182100655924,158.182100655924
Gillnets,-30.25_85.75,-30.25,85.75,106.995539215896,106.995539215896
Gillnets,-30.25_86.25,-30.25,86.25,79.1964285724258,79.1964285724258
Gillnets,-30.25_86.75,-30.25,86.75,6034.10785237235,6034.10785237235
Gillnets,-30.25_87.25,-30.25,87.25,24224.22420813,23985.9582093003
Gillnets,-30.25_87.75,-30.25,87.75,7985.69625204718,7985.69625204718
Gillnets,-30.25_88.25,-30.25,88.25,1505.12740502725,1505.12740502725
Gillnets,-30.25_88.75,-30.25,88.75,968.023620419459,968.023620419459
Gillnets,-30.25_89.25,-30.25,89.25,815.708973733709,815.708973733709
Gillnets,-30.25_89.75,-30.25,89.75,258.697764585924,258.697764585924
Gillnets,-30.25_90.25,-30.25,90.25,217.541378359008,217.541378359008
Gillnets,-30.25_90.75,-30.25,90.75,225.951298151418,225.951298151418
Gillnets,-30.25_91.25,-30.25,91.25,174.136690116234,174.136690116234
Gillnets,-30.25_91.75,-30.25,91.75,193.570723491187,193.570723491187
Gillnets,-30.25_92.25,-30.25,92.25,388.189534179401,388.189534179401
Gillnets,-30.25_92.75,-30.25,92.75,558.435723939523,558.435723939523
Gillnets,-30.25_93.25,-30.25,93.25,545.063167808947,545.063167808947
Gillnets,-30.25_93.75,-30.25,93.75,536.756856081063,536.756856081063
Gillnets,-30.25_94.25,-30.25,94.25,467.371061287847,467.371061287847
Gillnets,-30.25_94.75,-30.25,94.75,276.021739603352,276.021739603352
Gillnets,-30.25_95.25,-30.25,95.25,154.338061195363,154.338061195363
Gillnets,-30.25_95.75,-30.25,95.75,82.8270209909628,82.8270209909628
Gillnets,-30.25_96.25,-30.25,96.25,63.7228060928947,63.7228060928947
Gillnets,-30.25_96.75,-30.25,96.75,75.1686488436748,75.1686488436748
Gillnets,-30.25_97.25,-30.25,97.25,92.8333126927787,92.8333126927787
Gillnets,-30.25_97.75,-30.25,97.75,106.94585868681,106.94585868681
Gillnets,-30.25_98.25,-30.25,98.25,217.161003024482,217.161003024482
Gillnets,-30.25_98.75,-30.25,98.75,386.943725321964,386.943725321964
Gillnets,-30.25_99.25,-30.25,99.25,485.837675156381,485.837675156381
Gillnets,-30.25_99.75,-30.25,99.75,254.696697801064,254.696697801064
Gillnets,-30.75_100.25,-30.75,100.25,141.895485380429,141.895485380429
Gillnets,-30.75_100.75,-30.75,100.75,175.075171322279,175.075171322279
Gillnets,-30.75_101.25,-30.75,101.25,361.827382670138,361.827382670138
Gillnets,-30.75_101.75,-30.75,101.75,304.675249703402,304.675249703402
Gillnets,-30.75_102.25,-30.75,102.25,189.850592710265,189.850592710265
Gillnets,-30.75_102.75,-30.75,102.75,163.180978641023,163.180978641023
Gillnets,-30.75_103.25,-30.75,103.25,114.303571838896,114.303571838896
Gillnets,-30.75_103.75,-30.75,103.75,133.231662477578,133.231662477578
Gillnets,-30.75_104.25,-30.75,104.25,123.142157356761,123.142157356761
Gillnets,-30.75_104.75,-30.75,104.75,105.789602945593,105.789602945593
Gillnets,-30.75_105.25,-30.75,105.25,106.357791497481,106.357791497481
Gillnets,-30.75_105.75,-30.75,105.75,94.5031267899884,94.5031267899884
Gillnets,-30.75_106.25,-30.75,106.25,95.2427902898748,95.2427902898748
Gillnets,-30.75_106.75,-30.75,106.75,149.179074595748,149.179074595748
Gillnets,-30.75_107.25,-30.75,107.25,134.724388758801,134.724388758801
Gillnets,-30.75_107.75,-30.75,107.75,135.988914434845,135.988914434845
Gillnets,-30.75_108.25,-30.75,108.25,171.352947167239,171.352947167239
Gillnets,-30.75_108.75,-30.75,108.75,157.180430337566,157.180430337566
Gillnets,-30.75_109.25,-30.75,109.25,150.530314596602,150.530314596602
Gillnets,-30.75_109.75,-30.75,109.75,144.330987002362,144.330987002362
Gillnets,-30.75_110.25,-30.75,110.25,115.515860029862,115.515860029862
Gillnets,-30.75_110.75,-30.75,110.75,137.236140799724,137.236140799724
Gillnets,-30.75_111.25,-30.75,111.25,108.654080192468,108.654080192468
Gillnets,-30.75_111.75,-30.75,111.75,46.6363883684911,46.6363883684911
Gillnets,-30.75_112.25,-30.75,112.25,3.80591065680703,3.80591065680703
Gillnets,-30.75_112.75,-30.75,112.75,3.88596950644598,3.88596950644598
Gillnets,-30.75_113.25,-30.75,113.25,6.49804808382296,6.49804808382296
Gillnets,-30.75_113.75,-30.75,113.75,20.9751855663193,20.9751855663193
Gillnets,-30.75_114.25,-30.75,114.25,279.570484524767,279.570484524767
Gillnets,-30.75_114.75,-30.75,114.75,1022.62234060022,1022.62234060022
Gillnets,-30.75_30.75,-30.75,30.75,29.6831432937641,29.6831432937641
Gillnets,-30.75_31.25,-30.75,31.25,26.3001447847838,26.3001447847838
Gillnets,-30.75_31.75,-30.75,31.75,13.1243021310123,13.1243021310123
Gillnets,-30.75_32.25,-30.75,32.25,7.33474820337284,7.33474820337284
Gillnets,-30.75_32.75,-30.75,32.75,10.4812876279572,10.4812876279572
Gillnets,-30.75_33.25,-30.75,33.25,26.24117919108,26.24117919108
Gillnets,-30.75_33.75,-30.75,33.75,62.3817255520016,62.3817255520016
Gillnets,-30.75_34.25,-30.75,34.25,145.741520074612,145.741520074612
Gillnets,-30.75_34.75,-30.75,34.75,266.379591296269,266.379591296269
Gillnets,-30.75_35.25,-30.75,35.25,935.041176540949,935.041176540949
Gillnets,-30.75_35.75,-30.75,35.75,2040.21491411611,2040.21491411611
Gillnets,-30.75_36.25,-30.75,36.25,1578.64746207187,1578.64746207187
Gillnets,-30.75_36.75,-30.75,36.75,1303.68391559391,1303.68391559391
Gillnets,-30.75_37.25,-30.75,37.25,946.15728052369,946.15728052369
Gillnets,-30.75_37.75,-30.75,37.75,718.209492850097,718.209492850097
Gillnets,-30.75_38.25,-30.75,38.25,427.826007815874,427.826007815874
Gillnets,-30.75_38.75,-30.75,38.75,342.637752553241,342.637752553241
Gillnets,-30.75_39.25,-30.75,39.25,406.134409926096,406.134409926096
Gillnets,-30.75_39.75,-30.75,39.75,269.138127004926,269.138127004926
Gillnets,-30.75_40.25,-30.75,40.25,207.768192969193,207.768192969193
Gillnets,-30.75_40.75,-30.75,40.75,203.147772633173,203.147772633173
Gillnets,-30.75_41.25,-30.75,41.25,183.571796334813,183.571796334813
Gillnets,-30.75_41.75,-30.75,41.75,220.748518085341,220.748518085341
Gillnets,-30.75_42.25,-30.75,42.25,281.703652119839,281.703652119839
Gillnets,-30.75_42.75,-30.75,42.75,630.061699413424,630.061699413424
Gillnets,-30.75_43.25,-30.75,43.25,1121.86277338263,1121.86277338263
Gillnets,-30.75_43.75,-30.75,43.75,971.629816605593,971.629816605593
Gillnets,-30.75_44.25,-30.75,44.25,571.781817854326,571.781817854326
Gillnets,-30.75_44.75,-30.75,44.75,393.576599121634,393.576599121634
Gillnets,-30.75_45.25,-30.75,45.25,418.078000099172,418.078000099172
Gillnets,-30.75_45.75,-30.75,45.75,1305.4479673827,1305.4479673827
Gillnets,-30.75_46.25,-30.75,46.25,3019.00519894362,3019.00519894362
Gillnets,-30.75_46.75,-30.75,46.75,1125.03092886434,1125.03092886434
Gillnets,-30.75_47.25,-30.75,47.25,252.357386107729,252.357386107729
Gillnets,-30.75_47.75,-30.75,47.75,282.618735171113,282.618735171113
Gillnets,-30.75_48.25,-30.75,48.25,441.814286029582,441.814286029582
Gillnets,-30.75_48.75,-30.75,48.75,279.28602599143,279.28602599143
Gillnets,-30.75_49.25,-30.75,49.25,256.387128820487,256.387128820487
Gillnets,-30.75_49.75,-30.75,49.75,255.421655551636,255.421655551636
Gillnets,-30.75_50.25,-30.75,50.25,186.166378880715,186.166378880715
Gillnets,-30.75_50.75,-30.75,50.75,156.182527153468,156.182527153468
Gillnets,-30.75_51.25,-30.75,51.25,156.722737565577,156.722737565577
Gillnets,-30.75_51.75,-30.75,51.75,147.378191444045,147.378191444045
Gillnets,-30.75_52.25,-30.75,52.25,225.218155333449,225.218155333449
Gillnets,-30.75_52.75,-30.75,52.75,218.225171544667,218.225171544667
Gillnets,-30.75_53.25,-30.75,53.25,175.170182138318,175.170182138318
Gillnets,-30.75_53.75,-30.75,53.75,126.788740113449,126.788740113449
Gillnets,-30.75_54.25,-30.75,54.25,115.350350214868,115.350350214868
Gillnets,-30.75_54.75,-30.75,54.75,114.258102990959,114.258102990959
Gillnets,-30.75_55.25,-30.75,55.25,119.64144640137,119.64144640137
Gillnets,-30.75_55.75,-30.75,55.75,157.002854219769,157.002854219769
Gillnets,-30.75_56.25,-30.75,56.25,99.9276327670971,99.9276327670971
Gillnets,-30.75_56.75,-30.75,56.75,74.2636759850767,74.2636759850767
Gillnets,-30.75_57.25,-30.75,57.25,75.0781030368427,75.0781030368427
Gillnets,-30.75_57.75,-30.75,57.75,114.418010004839,114.418010004839
Gillnets,-30.75_58.25,-30.75,58.25,217.248335791639,217.248335791639
Gillnets,-30.75_58.75,-30.75,58.75,168.629472621782,168.629472621782
Gillnets,-30.75_59.25,-30.75,59.25,152.092101401652,152.092101401652
Gillnets,-30.75_59.75,-30.75,59.75,93.6797124264939,93.6797124264939
Gillnets,-30.75_60.25,-30.75,60.25,74.9936562049463,74.9936562049463
Gillnets,-30.75_60.75,-30.75,60.75,50.8214930587394,50.8214930587394
Gillnets,-30.75_61.25,-30.75,61.25,38.9040421632385,38.9040421632385
Gillnets,-30.75_61.75,-30.75,61.75,39.1404185303907,39.1404185303907
Gillnets,-30.75_62.25,-30.75,62.25,39.6855775079715,39.6855775079715
Gillnets,-30.75_62.75,-30.75,62.75,35.4316508331994,35.4316508331994
Gillnets,-30.75_63.25,-30.75,63.25,47.2158569096372,47.2158569096372
Gillnets,-30.75_63.75,-30.75,63.75,86.1855278476822,86.1855278476822
Gillnets,-30.75_64.25,-30.75,64.25,50.9321570606745,50.9321570606745
Gillnets,-30.75_64.75,-30.75,64.75,43.6970516264027,43.6970516264027
Gillnets,-30.75_65.25,-30.75,65.25,41.7097523022882,41.7097523022882
Gillnets,-30.75_65.75,-30.75,65.75,42.3605591421078,42.3605591421078
Gillnets,-30.75_66.25,-30.75,66.25,65.2927256752428,65.2927256752428
Gillnets,-30.75_66.75,-30.75,66.75,99.6340091155711,99.6340091155711
Gillnets,-30.75_67.25,-30.75,67.25,56.5785511700422,56.5785511700422
Gillnets,-30.75_67.75,-30.75,67.75,48.3271247619936,48.3271247619936
Gillnets,-30.75_68.25,-30.75,68.25,72.9746981800038,72.9746981800038
Gillnets,-30.75_68.75,-30.75,68.75,108.269622605602,108.269622605602
Gillnets,-30.75_69.25,-30.75,69.25,84.6977610086429,84.6977610086429
Gillnets,-30.75_69.75,-30.75,69.75,100.74715468722,100.74715468722
Gillnets,-30.75_70.25,-30.75,70.25,75.1910462913174,75.1910462913174
Gillnets,-30.75_70.75,-30.75,70.75,66.3389026219057,66.3389026219057
Gillnets,-30.75_71.25,-30.75,71.25,59.2343621980323,59.2343621980323
Gillnets,-30.75_71.75,-30.75,71.75,58.2419811996611,58.2419811996611
Gillnets,-30.75_72.25,-30.75,72.25,83.682994563554,83.682994563554
Gillnets,-30.75_72.75,-30.75,72.75,47.50276766521,47.50276766521
Gillnets,-30.75_73.25,-30.75,73.25,50.0795283545021,50.0795283545021
Gillnets,-30.75_73.75,-30.75,73.75,85.0066777039856,85.0066777039856
Gillnets,-30.75_74.25,-30.75,74.25,92.2625386531508,92.2625386531508
Gillnets,-30.75_74.75,-30.75,74.75,88.9529771663213,88.9529771663213
Gillnets,-30.75_75.25,-30.75,75.25,74.406851956382,74.406851956382
Gillnets,-30.75_75.75,-30.75,75.75,77.6362080266286,77.6362080266286
Gillnets,-30.75_76.25,-30.75,76.25,98.6980068518923,98.6980068518923
Gillnets,-30.75_76.75,-30.75,76.75,84.0199098037976,84.0199098037976
Gillnets,-30.75_77.25,-30.75,77.25,84.7752650594894,84.7752650594894
Gillnets,-30.75_77.75,-30.75,77.75,71.7608295268952,71.7608295268952
Gillnets,-30.75_78.25,-30.75,78.25,56.0923650351917,56.0923650351917
Gillnets,-30.75_78.75,-30.75,78.75,57.7633190903088,57.7633190903088
Gillnets,-30.75_79.25,-30.75,79.25,69.1942816720353,69.1942816720353
Gillnets,-30.75_79.75,-30.75,79.75,77.1613166813442,77.1613166813442
Gillnets,-30.75_80.25,-30.75,80.25,74.0380936766397,74.0380936766397
Gillnets,-30.75_80.75,-30.75,80.75,103.988941300616,103.988941300616
Gillnets,-30.75_81.25,-30.75,81.25,87.1942075386727,87.1942075386727
Gillnets,-30.75_81.75,-30.75,81.75,106.031948401869,106.031948401869
Gillnets,-30.75_82.25,-30.75,82.25,104.559787248519,104.559787248519
Gillnets,-30.75_82.75,-30.75,82.75,83.4203317692779,83.4203317692779
Gillnets,-30.75_83.25,-30.75,83.25,75.9062206557183,75.9062206557183
Gillnets,-30.75_83.75,-30.75,83.75,74.7542162294566,74.7542162294566
Gillnets,-30.75_84.25,-30.75,84.25,100.459982682636,100.459982682636
Gillnets,-30.75_84.75,-30.75,84.75,133.389232561145,133.389232561145
Gillnets,-30.75_85.25,-30.75,85.25,114.467733418319,114.467733418319
Gillnets,-30.75_85.75,-30.75,85.75,249.408193845426,249.408193845426
Gillnets,-30.75_86.25,-30.75,86.25,414.355045153013,414.355045153013
Gillnets,-30.75_86.75,-30.75,86.75,3141.12469554399,3141.12469554399
Gillnets,-30.75_87.25,-30.75,87.25,7746.60819596051,7746.60819596051
Gillnets,-30.75_87.75,-30.75,87.75,10508.511289796,10508.511289796
Gillnets,-30.75_88.25,-30.75,88.25,3125.09208085974,3125.09208085974
Gillnets,-30.75_88.75,-30.75,88.75,2362.47659778924,2362.47659778924
Gillnets,-30.75_89.25,-30.75,89.25,802.419033322803,802.419033322803
Gillnets,-30.75_89.75,-30.75,89.75,239.615971467671,239.615971467671
Gillnets,-30.75_90.25,-30.75,90.25,248.872707480895,248.872707480895
Gillnets,-30.75_90.75,-30.75,90.75,241.414121425217,241.414121425217
Gillnets,-30.75_91.25,-30.75,91.25,201.065031728275,201.065031728275
Gillnets,-30.75_91.75,-30.75,91.75,326.222569300378,326.222569300378
Gillnets,-30.75_92.25,-30.75,92.25,1070.50440286644,1070.50440286644
Gillnets,-30.75_92.75,-30.75,92.75,1449.69242570007,1449.69242570007
Gillnets,-30.75_93.25,-30.75,93.25,1526.36158581108,1526.36158581108
Gillnets,-30.75_93.75,-30.75,93.75,4121.9049494303,4121.9049494303
Gillnets,-30.75_94.25,-30.75,94.25,6538.73950377086,6538.73950377086
Gillnets,-30.75_94.75,-30.75,94.75,4903.32394159483,4903.32394159483
Gillnets,-30.75_95.25,-30.75,95.25,2847.17025423194,2847.17025423194
Gillnets,-30.75_95.75,-30.75,95.75,1238.67867538653,1238.67867538653
Gillnets,-30.75_96.25,-30.75,96.25,163.393098327364,163.393098327364
Gillnets,-30.75_96.75,-30.75,96.75,130.859104588749,130.859104588749
Gillnets,-30.75_97.25,-30.75,97.25,178.766927354539,178.766927354539
Gillnets,-30.75_97.75,-30.75,97.75,126.965581370178,126.965581370178
Gillnets,-30.75_98.25,-30.75,98.25,194.634550567304,194.634550567304
Gillnets,-30.75_98.75,-30.75,98.75,414.409730080956,414.409730080956
Gillnets,-30.75_99.25,-30.75,99.25,531.327372495288,531.327372495288
Gillnets,-30.75_99.75,-30.75,99.75,324.425088481886,324.425088481886
Gillnets,-31.25_100.25,-31.25,100.25,165.742277552444,165.742277552444
Gillnets,-31.25_100.75,-31.25,100.75,161.40936195779,161.40936195779
Gillnets,-31.25_101.25,-31.25,101.25,182.264020756118,182.264020756118
Gillnets,-31.25_101.75,-31.25,101.75,150.506575869763,150.506575869763
Gillnets,-31.25_102.25,-31.25,102.25,128.77362258999,128.77362258999
Gillnets,-31.25_102.75,-31.25,102.75,102.88675613022,102.88675613022
Gillnets,-31.25_103.25,-31.25,103.25,107.218088567129,107.218088567129
Gillnets,-31.25_103.75,-31.25,103.75,116.986610001934,116.986610001934
Gillnets,-31.25_104.25,-31.25,104.25,138.093188451597,138.093188451597
Gillnets,-31.25_104.75,-31.25,104.75,118.094434100599,118.094434100599
Gillnets,-31.25_105.25,-31.25,105.25,130.771661638211,130.771661638211
Gillnets,-31.25_105.75,-31.25,105.75,132.642137687259,132.642137687259
Gillnets,-31.25_106.25,-31.25,106.25,113.940175616397,113.940175616397
Gillnets,-31.25_106.75,-31.25,106.75,175.03786117919,175.03786117919
Gillnets,-31.25_107.25,-31.25,107.25,194.064653004859,194.064653004859
Gillnets,-31.25_107.75,-31.25,107.75,243.508751336915,243.508751336915
Gillnets,-31.25_108.25,-31.25,108.25,200.116180339761,200.116180339761
Gillnets,-31.25_108.75,-31.25,108.75,208.079593097999,208.079593097999
Gillnets,-31.25_109.25,-31.25,109.25,240.955119534229,240.955119534229
Gillnets,-31.25_109.75,-31.25,109.75,169.243415033588,169.243415033588
Gillnets,-31.25_110.25,-31.25,110.25,110.342035988462,110.342035988462
Gillnets,-31.25_110.75,-31.25,110.75,166.143965239737,166.143965239737
Gillnets,-31.25_111.25,-31.25,111.25,366.618089875121,366.618089875121
Gillnets,-31.25_111.75,-31.25,111.75,94.7201596730036,94.7201596730036
Gillnets,-31.25_112.25,-31.25,112.25,8.12298477610744,8.12298477610744
Gillnets,-31.25_112.75,-31.25,112.75,6.80020769668628,6.80020769668628
Gillnets,-31.25_113.25,-31.25,113.25,7.49652113682916,7.49652113682916
Gillnets,-31.25_113.75,-31.25,113.75,4.80207311414182,4.80207311414182
Gillnets,-31.25_114.25,-31.25,114.25,136.977522330959,136.977522330959
Gillnets,-31.25_114.75,-31.25,114.75,619.937669514208,619.937669514208
Gillnets,-31.25_115.25,-31.25,115.25,1277.28510943009,1277.28510943009
Gillnets,-31.25_30.25,-31.25,30.25,709.01848425783,709.01848425783
Gillnets,-31.25_30.75,-31.25,30.75,18.994809643965,18.994809643965
Gillnets,-31.25_31.25,-31.25,31.25,12.1629025225895,12.1629025225895
Gillnets,-31.25_31.75,-31.25,31.75,9.07058766767865,9.07058766767865
Gillnets,-31.25_32.25,-31.25,32.25,5.80300389732809,5.80300389732809
Gillnets,-31.25_32.75,-31.25,32.75,6.82065813963892,6.82065813963892
Gillnets,-31.25_33.25,-31.25,33.25,10.9420586685393,10.9420586685393
Gillnets,-31.25_33.75,-31.25,33.75,105.157995930198,105.157995930198
Gillnets,-31.25_34.25,-31.25,34.25,508.131128863024,508.131128863024
Gillnets,-31.25_34.75,-31.25,34.75,698.920518518161,698.920518518161
Gillnets,-31.25_35.25,-31.25,35.25,1042.27179700296,1042.27179700296
Gillnets,-31.25_35.75,-31.25,35.75,1340.28510303223,1340.28510303223
Gillnets,-31.25_36.25,-31.25,36.25,1232.01355235475,1232.01355235475
Gillnets,-31.25_36.75,-31.25,36.75,781.521498381679,781.521498381679
Gillnets,-31.25_37.25,-31.25,37.25,699.334725780841,699.334725780841
Gillnets,-31.25_37.75,-31.25,37.75,1084.37680559629,1084.37680559629
Gillnets,-31.25_38.25,-31.25,38.25,520.758365676034,520.758365676034
Gillnets,-31.25_38.75,-31.25,38.75,413.873641731079,413.873641731079
Gillnets,-31.25_39.25,-31.25,39.25,332.794298691365,332.794298691365
Gillnets,-31.25_39.75,-31.25,39.75,236.110140243649,236.110140243649
Gillnets,-31.25_40.25,-31.25,40.25,178.576969476937,178.576969476937
Gillnets,-31.25_40.75,-31.25,40.75,163.669710156046,163.669710156046
Gillnets,-31.25_41.25,-31.25,41.25,194.33554605101,194.33554605101
Gillnets,-31.25_41.75,-31.25,41.75,209.732268469865,209.732268469865
Gillnets,-31.25_42.25,-31.25,42.25,1006.11841796878,1006.11841796878
Gillnets,-31.25_42.75,-31.25,42.75,1924.9501246584,1924.9501246584
Gillnets,-31.25_43.25,-31.25,43.25,1805.85673813432,1805.85673813432
Gillnets,-31.25_43.75,-31.25,43.75,1998.16430393634,1998.16430393634
Gillnets,-31.25_44.25,-31.25,44.25,681.064301377381,681.064301377381
Gillnets,-31.25_44.75,-31.25,44.75,275.846942536741,275.846942536741
Gillnets,-31.25_45.25,-31.25,45.25,319.380392615817,319.380392615817
Gillnets,-31.25_45.75,-31.25,45.75,472.110135971404,472.110135971404
Gillnets,-31.25_46.25,-31.25,46.25,682.999540889585,682.999540889585
Gillnets,-31.25_46.75,-31.25,46.75,511.39567103317,511.39567103317
Gillnets,-31.25_47.25,-31.25,47.25,318.276888957529,318.276888957529
Gillnets,-31.25_47.75,-31.25,47.75,199.448721994927,199.448721994927
Gillnets,-31.25_48.25,-31.25,48.25,192.586794140142,192.586794140142
Gillnets,-31.25_48.75,-31.25,48.75,205.483195421514,205.483195421514
Gillnets,-31.25_49.25,-31.25,49.25,310.926060844708,310.926060844708
Gillnets,-31.25_49.75,-31.25,49.75,218.607071631732,218.607071631732
Gillnets,-31.25_50.25,-31.25,50.25,225.48256272269,225.48256272269
Gillnets,-31.25_50.75,-31.25,50.75,157.063024811928,157.063024811928
Gillnets,-31.25_51.25,-31.25,51.25,184.150867123545,184.150867123545
Gillnets,-31.25_51.75,-31.25,51.75,180.1048475869,180.1048475869
Gillnets,-31.25_52.25,-31.25,52.25,200.369693475224,200.369693475224
Gillnets,-31.25_52.75,-31.25,52.75,230.737086115639,230.737086115639
Gillnets,-31.25_53.25,-31.25,53.25,223.186415946695,223.186415946695
Gillnets,-31.25_53.75,-31.25,53.75,169.212898219847,169.212898219847
Gillnets,-31.25_54.25,-31.25,54.25,130.175039316676,130.175039316676
Gillnets,-31.25_54.75,-31.25,54.75,139.843015582064,139.843015582064
Gillnets,-31.25_55.25,-31.25,55.25,123.507251380339,123.507251380339
Gillnets,-31.25_55.75,-31.25,55.75,168.574918778253,168.574918778253
Gillnets,-31.25_56.25,-31.25,56.25,145.570461163256,145.570461163256
Gillnets,-31.25_56.75,-31.25,56.75,157.282243256876,157.282243256876
Gillnets,-31.25_57.25,-31.25,57.25,116.668096165187,116.668096165187
Gillnets,-31.25_57.75,-31.25,57.75,107.766107614559,107.766107614559
Gillnets,-31.25_58.25,-31.25,58.25,215.32361014216,215.32361014216
Gillnets,-31.25_58.75,-31.25,58.75,274.279991785718,274.279991785718
Gillnets,-31.25_59.25,-31.25,59.25,161.201925513159,161.201925513159
Gillnets,-31.25_59.75,-31.25,59.75,105.281619907736,105.281619907736
Gillnets,-31.25_60.25,-31.25,60.25,59.1737165408154,59.1737165408154
Gillnets,-31.25_60.75,-31.25,60.75,37.4066522853333,37.4066522853333
Gillnets,-31.25_61.25,-31.25,61.25,38.3551304688161,38.3551304688161
Gillnets,-31.25_61.75,-31.25,61.75,54.7002346700933,54.7002346700933
Gillnets,-31.25_62.25,-31.25,62.25,77.7461726395905,77.7461726395905
Gillnets,-31.25_62.75,-31.25,62.75,51.4599793768178,51.4599793768178
Gillnets,-31.25_63.25,-31.25,63.25,44.4799908490113,44.4799908490113
Gillnets,-31.25_63.75,-31.25,63.75,73.2103369691676,73.2103369691676
Gillnets,-31.25_64.25,-31.25,64.25,59.8365604669105,59.8365604669105
Gillnets,-31.25_64.75,-31.25,64.75,44.9230369725085,44.9230369725085
Gillnets,-31.25_65.25,-31.25,65.25,38.553530885397,38.553530885397
Gillnets,-31.25_65.75,-31.25,65.75,41.4426820046014,41.4426820046014
Gillnets,-31.25_66.25,-31.25,66.25,43.7188083402378,43.7188083402378
Gillnets,-31.25_66.75,-31.25,66.75,62.7019434062595,62.7019434062595
Gillnets,-31.25_67.25,-31.25,67.25,53.6021702769186,53.6021702769186
